lockin,Temp
-3.200E-6,87.21391578538896
-3.160E-6,87.23636659190265
-3.160E-6,87.25814952545363
-3.180E-6,87.2800865835344
-3.150E-6,87.30197226677205
-3.130E-6,87.32380657516626
-3.120E-6,87.34548675903068
-3.080E-6,87.36691006867875
-3.080E-6,87.38833337832682
-3.070E-6,87.40944843891509
-3.100E-6,87.43046074981692
-3.030E-6,87.45198680915155
-3.060E-6,87.47263949615035
-3.060E-6,87.49360043220884
-3.030E-6,87.51430449405098
-3.000E-6,87.5351626804229
-3.000E-6,87.55540436867545
-3.010E-6,87.57585155630113
-3.000E-6,87.59599049486724
-2.970E-6,87.61643768249291
-2.950E-6,87.63647387137235
-2.950E-6,87.65661280993834
-2.930E-6,87.67659762397454
-2.910E-6,87.69612006442117
-2.900E-6,87.71600212877081
-2.900E-6,87.73593556796368
-2.880E-6,87.75550938325364
-2.880E-6,87.77482632432714
-2.870E-6,87.79409189055741
-2.810E-6,87.81325470710112
-2.830E-6,87.83293127207753
-2.810E-6,87.8518372144049
-2.810E-6,87.87079453157548
-2.820E-6,87.8898032235893
-2.780E-6,87.90881191560311
-2.770E-6,87.92730685918423
-2.780E-6,87.9461100518248
-2.750E-6,87.96481049477904
-2.750E-6,87.98340818804661
-2.750E-6,88.00221138068741
-2.750E-6,88.02039807520873
-2.710E-6,88.03879026910317
-2.750E-6,88.05713108815439
-2.700E-6,88.07542053236227
-2.680E-6,88.09340172751058
-2.680E-6,88.11138292265878
-2.630E-6,88.12962099202332
-2.660E-6,88.14719118842538
-2.630E-6,88.16491550935723
-2.620E-6,88.18289670450542
-2.630E-6,88.20056965059393
-2.580E-6,88.21834534636912
-2.570E-6,88.23601829245763
-2.570E-6,88.25358848885958
-2.560E-6,88.27079906135862
-2.530E-6,88.288266508074
-2.510E-6,88.3052202063567
-2.510E-6,88.32258490338552
-2.510E-6,88.33989822557112
-2.460E-6,88.35700604838348
-2.460E-6,88.37401112150951
-2.400E-6,88.39091344494875
-2.430E-6,88.40776439354488
-2.410E-6,88.42456396729767
-2.450E-6,88.44156904042359
-2.410E-6,88.45852273870617
-2.400E-6,88.47501406339927
-2.330E-6,88.49150538809238
-2.320E-6,88.50830496184517
-2.310E-6,88.5246935368516
-2.320E-6,88.54123623638793
-2.280E-6,88.55762481139459
-2.270E-6,88.57391063671446
-2.260E-6,88.59050471109413
-2.220E-6,88.60694466094401
-2.220E-6,88.62271673783107
-2.160E-6,88.63889981346449
-2.160E-6,88.65518563878447
-2.160E-6,88.67106046535821
-2.130E-6,88.6871921661484
-2.120E-6,88.7030156178788
-2.080E-6,88.71889044445254
-2.100E-6,88.73466252133971
-2.080E-6,88.75048597307011
-2.070E-6,88.76600117574083
-2.010E-6,88.7819273771579
-2.010E-6,88.79749395467195
-1.970E-6,88.81331740640235
-1.960E-6,88.82872985938661
-1.950E-6,88.84424506205733
-1.910E-6,88.85970888988481
-1.850E-6,88.87522409255553
-1.870E-6,88.89037967132333
-1.870E-6,88.90594624883738
-1.830E-6,88.92094770307529
-1.810E-6,88.93641153090277
-1.780E-6,88.95131023545423
-1.780E-6,88.96661993875182
-1.750E-6,88.98177551751962
-1.710E-6,88.99682834660086
-1.680E-6,89.01147017693586
-1.700E-6,89.026677130547
-1.650E-6,89.0416785847849
-1.600E-6,89.05626904027656
-1.600E-6,89.07147599388759
-1.530E-6,89.08601507453614
-1.510E-6,89.10127340299039
-1.500E-6,89.11570973395226
-1.460E-6,89.13040293913059
-1.410E-6,89.14483927009235
-1.400E-6,89.15948110042734
-1.400E-6,89.17427705529224
-1.350E-6,89.18845651203776
-1.280E-6,89.20304696752942
-1.250E-6,89.21748329849129
-1.250E-6,89.23186825460982
-1.220E-6,89.24599633651201
-1.180E-6,89.26058679200378
-1.120E-6,89.27471487390596
-1.080E-6,89.28899708033794
-1.020E-6,89.30317653708346
-1.020E-6,89.31720186929897
-0.930E-6,89.33148407573105
-0.900E-6,89.34545803310345
-0.830E-6,89.35958611500553
-0.810E-6,89.37350869753459
-0.770E-6,89.38743128006365
-0.710E-6,89.40125111290615
-0.650E-6,89.41512232059199
-0.560E-6,89.42935315218074
-0.520E-6,89.44281336112022
-0.450E-6,89.45637631974625
-0.410E-6,89.47040165196199
-0.330E-6,89.48370773637168
-0.260E-6,89.49778444343053
-0.200E-6,89.51114190268356
-0.080E-6,89.52496173552595
-0.000E-6,89.53837056962232
0.030E-6,89.55162527918867
0.150E-6,89.56472586422524
0.250E-6,89.57808332347815
0.350E-6,89.5911325336715
0.430E-6,89.60397624449172
0.560E-6,89.61733370374463
0.660E-6,89.63058841331099
0.820E-6,89.64343212413121
0.950E-6,89.65642995948122
1.100E-6,89.66958191936112
1.210E-6,89.6820660062782
1.380E-6,89.69490971709843
1.560E-6,89.70770205307531
1.720E-6,89.7203402645224
1.900E-6,89.73282435143949
2.120E-6,89.74607906100596
2.320E-6,89.75876864729628
2.560E-6,89.77125273421348
2.770E-6,89.78378819597401
3.030E-6,89.7962722828911
3.350E-6,89.80906461886798
3.620E-6,89.82154870578529
3.880E-6,89.8342382920755
4.200E-6,89.84667100414947
4.500E-6,89.85920646591
4.760E-6,89.8710226798645
5.170E-6,89.88355814162492
5.480E-6,89.89588810401233
5.760E-6,89.90847494061609
6.130E-6,89.92101040237662
6.460E-6,89.93334036476392
6.800E-6,89.94541345293487
7.110E-6,89.95738379141926
7.460E-6,89.97002200286636
7.750E-6,89.98204371619408
8.070E-6,89.99427092889482
8.350E-6,90.00660089128212
8.670E-6,90.01851985492328
8.980E-6,90.03074706762402
9.230E-6,90.04240915704872
9.510E-6,90.05427674584655
9.750E-6,90.06640120886084
9.930E-6,90.0781660479721
10.170E-6,90.09049601035952
10.360E-6,90.1024663488439
10.550E-6,90.11489906091776
10.730E-6,90.12681802455893
10.870E-6,90.13904523725967
11.060E-6,90.15111832543062
11.170E-6,90.1632427884449
11.310E-6,90.17495625271283
11.420E-6,90.18682384151077
11.560E-6,90.19905105421151
11.750E-6,90.21066176879287
11.860E-6,90.22273485696383
12.060E-6,90.2341914470154
12.270E-6,90.24600766097001
12.330E-6,90.25808074914096
12.500E-6,90.26938321466275
12.660E-6,90.28145630283359
12.830E-6,90.29316976710163
13.030E-6,90.30467773199655
13.170E-6,90.31649394595104
13.370E-6,90.32800191084596
13.520E-6,90.3395612505841
13.670E-6,90.35132608969536
13.870E-6,90.3625258055306
14.050E-6,90.37429064464175
14.220E-6,90.38579860953666
14.410E-6,90.39720382474502
14.560E-6,90.4086604147966
14.730E-6,90.41986013063172
14.930E-6,90.43111122131029
15.120E-6,90.44267056104832
15.330E-6,90.45402440141333
15.480E-6,90.46522411724857
15.750E-6,90.47652658277036
16.010E-6,90.48788042313538
16.170E-6,90.49913151381384
16.450E-6,90.51038260449229
16.700E-6,90.5213768209544
16.900E-6,90.53252516194618
17.170E-6,90.54382762746798
17.470E-6,90.55492459361665
17.760E-6,90.56597018492198
18.010E-6,90.57691302654075
18.300E-6,90.58811274237587
18.610E-6,90.59900420915142
18.860E-6,90.60999842561341
19.150E-6,90.62104401691886
19.450E-6,90.63188410885095
19.670E-6,90.64287832531306
20.000E-6,90.65387254177517
20.260E-6,90.66460988402082
20.580E-6,90.67580959985594
20.870E-6,90.68649556725836
21.080E-6,90.69723290950401
21.330E-6,90.70807300143622
21.620E-6,90.7188617185252
21.830E-6,90.72954768592751
22.120E-6,90.74002815395681
22.320E-6,90.75086824588902
22.520E-6,90.76160558813467
22.750E-6,90.77234293038032
22.910E-6,90.78277202356628
23.120E-6,90.7934579909687
23.320E-6,90.80414395837113
23.530E-6,90.81472717608688
23.710E-6,90.82510489442961
23.880E-6,90.8357394869887
24.020E-6,90.8460658304881
24.150E-6,90.85664904820385
24.260E-6,90.86743776529283
24.330E-6,90.87766135910567
24.430E-6,90.88824457682153
24.550E-6,90.89841679579104
24.620E-6,90.90894863866356
24.730E-6,90.91906948278995
24.750E-6,90.92960132566247
24.800E-6,90.93977354463198
24.810E-6,90.95025401266128
24.830E-6,90.96088860522036
24.820E-6,90.97064982544362
24.860E-6,90.98118166831625
24.900E-6,90.99130251244253
24.900E-6,91.00152610625537
24.900E-6,91.01195519944133
24.920E-6,91.02217879325417
24.900E-6,91.03199138832076
24.920E-6,91.04206085760381
24.930E-6,91.05238720110322
24.950E-6,91.06266216975928
24.960E-6,91.0728343887289
24.950E-6,91.08280110832527
24.930E-6,91.09287057760832
24.880E-6,91.10288867204804
24.900E-6,91.11326639039078
24.900E-6,91.12256523702456
24.930E-6,91.1329429553673
24.960E-6,91.14285830012045
25.000E-6,91.15287639456017
24.950E-6,91.16279173931332
24.930E-6,91.17280983375304
24.900E-6,91.18246830428984
24.960E-6,91.19253777357278
24.960E-6,91.20224761895292
25.000E-6,91.2122143385493
25.000E-6,91.22212968330246
24.930E-6,91.2316854041527
24.980E-6,91.24129249984617
24.920E-6,91.25131059428588
24.960E-6,91.26091768997935
24.980E-6,91.27088440957584
24.960E-6,91.28044013042609
24.980E-6,91.29025272549268
25.000E-6,91.29980844634281
24.980E-6,91.30931279234971
24.980E-6,91.31933088678943
24.950E-6,91.32862973342333
24.960E-6,91.33828820396002
24.950E-6,91.3478952996536
25.000E-6,91.3575537701903
24.980E-6,91.36710949104042
25.050E-6,91.37615146345786
24.980E-6,91.38611818305435
24.980E-6,91.39562252906126
24.980E-6,91.40512687506816
25.010E-6,91.41447709654528
25.010E-6,91.42372456833584
25.010E-6,91.43333166402931
25.050E-6,91.44288738487944
25.060E-6,91.4519807321401
25.010E-6,91.46143370330378
25.010E-6,91.47068117509423
25.010E-6,91.47987727204156
25.020E-6,91.48953574257837
25.050E-6,91.49857771499569
25.050E-6,91.50782518678625
25.080E-6,91.5170726585767
25.020E-6,91.52662837942694
24.980E-6,91.53567035184437
25.010E-6,91.54476369910503
25.550E-6,91.55375429667913
25.230E-6,91.56315589299948
25.020E-6,91.57255748931982
25.070E-6,91.5814967120507
25.070E-6,91.59059005931135
25.060E-6,91.59978615625857
25.000E-6,91.60908500289236
25.050E-6,91.61802422562323
25.060E-6,91.62706619804067
25.060E-6,91.63626229498789
25.070E-6,91.64515014287542
25.050E-6,91.6539352410764
25.080E-6,91.66328546255352
25.070E-6,91.67217331044105
25.060E-6,91.68136940738827
25.070E-6,91.69010313074602
25.080E-6,91.69914510316335
25.120E-6,91.70808432589422
25.070E-6,91.71681804925186
25.110E-6,91.72580864682607
25.110E-6,91.73464511987027
25.070E-6,91.7435329677578
25.070E-6,91.75252356533201
25.060E-6,91.76141141321955
25.110E-6,91.7699910120474
25.130E-6,91.77923848383796
25.110E-6,91.78802358203893
25.110E-6,91.79624355696387
25.110E-6,91.8054396539111
25.080E-6,91.8139678778956
25.120E-6,91.82300985031304
25.120E-6,91.83153807429755
25.080E-6,91.84011767312552
25.130E-6,91.84854314742347
25.130E-6,91.85748237015434
25.130E-6,91.8662160935121
25.130E-6,91.8747443174966
25.130E-6,91.88306704210811
25.130E-6,91.89210901452554
25.120E-6,91.90038036429371
25.130E-6,91.90916546249468
25.150E-6,91.91769368647931
25.180E-6,91.92611916077738
25.150E-6,91.93475013444845
25.150E-6,91.94307285905995
25.170E-6,91.95129283398478
25.130E-6,91.96018068187243
25.110E-6,91.9682979071107
25.150E-6,91.97682613109532
25.120E-6,91.98540572992317
25.200E-6,91.9939339539078
25.170E-6,92.00251355273565
25.180E-6,92.01083627734715
25.150E-6,92.01900487742876
25.150E-6,92.02712210266714
25.170E-6,92.03590720086811
25.130E-6,92.04397305126315
25.130E-6,92.05244990040444
25.170E-6,92.06077262501594
25.200E-6,92.06894122509755
25.170E-6,92.07741807423884
25.180E-6,92.08563804916378
25.180E-6,92.09375527440204
25.180E-6,92.10207799901355
25.210E-6,92.11014384940859
25.200E-6,92.11841519917675
25.200E-6,92.12678929863159
25.210E-6,92.13500927355653
25.180E-6,92.14322924848136
25.200E-6,92.15124372403318
25.200E-6,92.15905270021176
25.210E-6,92.16763229903972
25.200E-6,92.17554402490487
25.200E-6,92.18376399982981
25.180E-6,92.19188122506819
25.230E-6,92.19994707546323
25.180E-6,92.20796155101493
25.150E-6,92.21613015109665
25.180E-6,92.22399050211857
25.200E-6,92.23215910220017
25.230E-6,92.24001945322209
25.210E-6,92.24787980424412
25.200E-6,92.25604840432572
25.210E-6,92.2641656295641
25.210E-6,92.27197460574268
25.170E-6,92.28004045613773
25.210E-6,92.28790080715976
25.250E-6,92.29576115818168
25.270E-6,92.30392975826328
25.180E-6,92.31158460991207
25.210E-6,92.31908533703108
25.230E-6,92.32725393711269
25.210E-6,92.33516566297794
25.180E-6,92.34318013852965
25.250E-6,92.35083499017844
25.210E-6,92.35854121667057
25.260E-6,92.36640156769249
25.260E-6,92.3740564193414
25.260E-6,92.38201952004988
25.250E-6,92.38977712138524
25.260E-6,92.39748334787737
25.230E-6,92.40524094921273
25.260E-6,92.41310130023464
25.260E-6,92.42039652798053
25.260E-6,92.42835962868901
25.230E-6,92.43848047281529
25.300E-6,92.45019393708333
25.300E-6,92.46283214853031
25.300E-6,92.47803910214145
25.270E-6,92.49607167213287
25.310E-6,92.51621061069898
25.250E-6,92.53717154675746
25.320E-6,92.5585434815622
25.310E-6,92.58027504026995
25.310E-6,92.60164697507469
25.270E-6,92.62312165956598
25.320E-6,92.64469909374384
25.320E-6,92.66607102854857
25.310E-6,92.6870833394504
25.360E-6,92.70783877613576
25.320E-6,92.72828596376144
25.320E-6,92.74842490232754
25.320E-6,92.76789596793094
25.320E-6,92.78777803228047
25.360E-6,92.80704359851075
25.330E-6,92.82636053958424
25.370E-6,92.84495823285181
25.330E-6,92.86365867580605
25.370E-6,92.8818967451707
25.360E-6,92.90028893906515
25.310E-6,92.91780776062387
25.370E-6,92.93527520733926
25.400E-6,92.95274265405465
25.360E-6,92.96979910202379
25.370E-6,92.98670142546314
25.380E-6,93.00350099921593
25.380E-6,93.02030057296872
25.400E-6,93.03612402469912
25.380E-6,93.05225572548932
25.380E-6,93.06797642753315
25.360E-6,93.08379987926355
25.420E-6,93.09931508193438
25.420E-6,93.11457341038874
25.400E-6,93.12972898915655
25.380E-6,93.14473044339445
25.320E-6,93.15957777310257
25.370E-6,93.1742709782809
25.400E-6,93.18886143377256
25.400E-6,93.2032463898912
25.370E-6,93.21716897242027
25.430E-6,93.23165667822536
25.430E-6,93.24511688716495
25.420E-6,93.25893672000734
25.450E-6,93.27440054783494
25.420E-6,93.2951559845203
25.450E-6,93.32176815333958
25.500E-6,93.35156556244237
25.450E-6,93.38475371120171
25.450E-6,93.42153809899071
25.400E-6,93.46022335598093
25.420E-6,93.5012718557623
25.430E-6,93.5452487216105
25.460E-6,93.5931814503914
25.460E-6,93.64553241569433
25.460E-6,93.70420248672087
25.480E-6,93.8194876350426
25.510E-6,94.1854306437308
25.550E-6,94.6536609653906
25.520E-6,95.16540577930925
25.650E-6,95.69955002489826
25.670E-6,96.23698226045713
25.750E-6,96.68990287881945
25.770E-6,97.09155140358757
25.830E-6,97.46906916446687
25.820E-6,97.8286365551038
