lockin,Temp
-0.400E-6,76.98395149197165
-0.120E-6,77.04102894285631
-0.160E-6,77.05695514427327
-0.160E-6,77.06471274560874
-0.130E-6,77.06882273307122
-0.080E-6,77.07159697460838
-0.060E-6,77.07288134569046
-0.120E-6,77.07406296708587
-0.160E-6,77.07519321363804
-0.180E-6,77.07488496457836
-0.120E-6,76.97860850827033
-0.460E-6,76.68479577954838
-0.910E-6,76.57773060615148
-1.250E-6,76.5603145342792
-1.470E-6,76.5824570917332
-1.630E-6,76.62304321792499
-1.680E-6,76.66439996676593
-1.720E-6,76.70349622250251
-1.780E-6,76.73950998764212
-1.850E-6,76.77105414141647
-1.900E-6,76.79884793163137
-1.900E-6,76.82283998344337
-1.870E-6,76.84405779371832
-1.880E-6,76.86214173855319
-1.910E-6,76.87837618902984
-1.970E-6,77.19946895953399
-1.900E-6,76.96966928553957
-2.060E-6,77.11208035111349
-2.010E-6,77.25983440038863
-1.960E-6,77.40260508986557
-2.000E-6,77.53720717926092
-2.060E-6,77.66251042202248
-2.060E-6,77.7794395653292
-2.070E-6,77.88902210604681
-2.000E-6,77.99182316745146
-1.960E-6,78.08902437093843
-2.010E-6,78.1813449643139
-2.070E-6,78.26970969475656
-2.070E-6,78.35442681132645
-2.030E-6,78.43626693667238
-2.010E-6,78.51646306703356
-2.000E-6,78.59450145397682
-2.010E-6,78.67130684468145
-2.070E-6,78.74651961524432
-2.070E-6,78.82121863737439
-2.010E-6,78.89560941044488
-1.970E-6,78.96938368539577
-1.960E-6,79.04315796034689
-2.010E-6,79.11667536108155
-2.020E-6,79.19024413665943
-2.070E-6,79.26360741286408
-2.000E-6,79.33763856203154
-1.950E-6,79.4118238357288
-1.950E-6,79.48616323395595
-2.010E-6,79.56081088124267
-2.030E-6,79.6357667775892
-2.020E-6,79.71061992424916
-1.970E-6,79.78655194261796
-1.970E-6,79.86176471318083
-2.010E-6,79.93754260701985
-2.070E-6,80.01301225179907
-2.130E-6,80.08940664375746
-2.100E-6,80.16497903822324
-2.070E-6,80.24075693206214
-2.030E-6,80.31648345105793
-2.030E-6,80.39185034615059
-2.070E-6,80.46737136577315
-2.130E-6,80.54201901305998
-2.100E-6,80.61656391066026
-2.060E-6,80.69080055920074
-2.020E-6,80.76442070962185
-2.030E-6,80.83778398582672
-2.080E-6,80.91042801422554
-2.120E-6,80.98250691934834
-2.080E-6,81.05366107729208
-2.030E-6,81.12507210945205
-2.000E-6,81.1954042699034
-2.010E-6,81.2645034341158
-2.070E-6,81.33334572411195
-2.100E-6,81.4013660166155
-2.100E-6,81.46856431162666
-2.020E-6,81.53494060914522
-2.000E-6,81.60080315823109
-2.030E-6,81.66589508466768
-2.080E-6,81.72959989033563
-2.080E-6,81.79284232241412
-2.030E-6,81.85536550668667
-2.010E-6,81.91691256893694
-2.000E-6,81.9777917582245
-2.020E-6,82.03764345064633
-2.060E-6,82.09682727010579
-2.080E-6,82.15524046691587
-2.080E-6,82.21267754170367
-2.020E-6,82.26939536868542
-2.010E-6,82.32585632145094
-2.030E-6,82.38093015344771
-2.100E-6,82.43523336279543
-2.100E-6,82.488971448867
-2.060E-6,82.54219578650577
-2.000E-6,82.59408437821924
-2.010E-6,82.64545922149989
-2.030E-6,82.69626894150451
-2.100E-6,82.74656491307621
-2.100E-6,82.79578201293907
-2.060E-6,82.8444339895259
-2.010E-6,82.89267496736636
-2.020E-6,82.94004257287122
-2.030E-6,82.98674230541326
-2.070E-6,83.03262004046292
-2.070E-6,83.07844640066924
-2.020E-6,83.12324526400994
-1.970E-6,83.16758175376128
-1.970E-6,83.21104487117668
-2.010E-6,83.25425111437562
-2.060E-6,83.29673810976874
-2.060E-6,83.33886548125895
-2.010E-6,83.38032497978645
-2.000E-6,83.4212193550378
-2.000E-6,83.46149723216979
-2.030E-6,83.50187785898845
-2.060E-6,83.54133373862794
-2.020E-6,83.58017312014806
-1.970E-6,83.61865287776538
-1.950E-6,83.65656751210645
-1.970E-6,83.69417389738794
-2.020E-6,83.73136928392307
-2.060E-6,83.76825642139863
-2.020E-6,83.80452706075471
-2.000E-6,83.84007845230497
-1.960E-6,83.87578396838501
-1.970E-6,83.91092436118902
-2.070E-6,83.94539688103032
-2.080E-6,83.9801776499313
-2.060E-6,84.01393092196668
-2.010E-6,84.04753006947237
-2.010E-6,84.08066684338837
-2.020E-6,84.11359811793125
-2.070E-6,84.14596426919798
-2.070E-6,84.17838179530816
-2.030E-6,84.21033694782864
-2.010E-6,84.24182972675976
-2.010E-6,84.27306563147431
-2.060E-6,84.30419878650241
-2.070E-6,84.3348181930977
-2.100E-6,84.36487247641685
-2.060E-6,84.39518363395257
-2.000E-6,84.42498104305525
-2.010E-6,84.4543674534118
-2.030E-6,84.48385661345492
-2.080E-6,84.51267790053532
-2.100E-6,84.54160193730229
-2.100E-6,84.57006360047978
-2.010E-6,84.59826838944093
-2.010E-6,84.6263704287154
-2.100E-6,84.65416421893019
-2.100E-6,84.68185525945853
-2.100E-6,84.70913530124051
-2.060E-6,84.73610709396291
-2.030E-6,84.7628733873122
-2.030E-6,84.78969105550459
-2.080E-6,84.81609772495085
-2.150E-6,84.84209339565086
-2.160E-6,84.86839731541068
-2.120E-6,84.89398198736433
-2.070E-6,84.9195666593181
-2.070E-6,84.9452027061152
-2.120E-6,84.97011950510625
-2.180E-6,84.99508767894076
-2.150E-6,85.01995310308848
-2.130E-6,85.04456165301997
-2.100E-6,85.06881057904843
-2.120E-6,85.0932136296068
-2.130E-6,85.11730843110536
-2.200E-6,85.14130048291747
-2.150E-6,85.16488153598323
-2.100E-6,85.18871946326556
-2.070E-6,85.21188951758506
-2.100E-6,85.23521369643447
-2.160E-6,85.2580755016944
-2.180E-6,85.28124555601391
-2.160E-6,85.30410736127385
-2.130E-6,85.32655816778754
-2.100E-6,85.34921447367424
-2.120E-6,85.37166528018793
-2.180E-6,85.39391058732849
-2.220E-6,85.41579627056603
-2.210E-6,85.43778470349014
-2.150E-6,85.45961901188434
-2.120E-6,85.48114507121898
-2.150E-6,85.50272250539683
-2.180E-6,85.52404306535834
-2.210E-6,85.54531225047651
-2.200E-6,85.56668418528125
-2.160E-6,85.58779924586963
-2.130E-6,85.608554682555
-2.160E-6,85.62946424377026
-2.220E-6,85.65011693076906
-2.260E-6,85.67071824292464
-2.210E-6,85.69111405570709
-2.160E-6,85.71161261817599
-2.180E-6,85.73180293158532
-2.180E-6,85.75147949656173
-2.220E-6,85.7720808087173
-2.260E-6,85.79144912463414
-2.180E-6,85.81143393867035
-2.220E-6,85.83126462817665
-2.200E-6,85.85083844346661
-2.200E-6,85.87020675938345
-2.220E-6,85.88983194951663
-2.270E-6,85.90868651700066
-2.250E-6,85.92810620776072
-2.200E-6,85.9472176494611
-2.200E-6,85.96627771631825
-2.220E-6,85.98513228380227
-2.280E-6,86.0039868512863
-2.260E-6,86.02258454455387
-2.260E-6,86.04138773719455
-2.220E-6,86.059779931089
-2.200E-6,86.07848037404324
-2.260E-6,86.09702669246747
-2.280E-6,86.11511063730222
-2.270E-6,86.1331945821371
-2.260E-6,86.15138127665841
-2.210E-6,86.16941384664995
